filename, wordcount, chapter_number
044c_dawn_and_the_big_sleepover_11.txt, 2288, 11
044c_dawn_and_the_big_sleepover_10.txt, 1367, 10
057c_dawn_saves_the_planet_3.txt, 1925, 3
052c_mary_anne_plus_too_many_babies_11.txt, 1487, 11
079c_mary_anne_breaks_the_rules_15.txt, 1559, 15
122c_kristy_in_charge_4.txt, 1359, 4
114c_the_secret_life_of_mary_anne_spier_10.txt, 1000, 10
m32c_claudia_and_the_mystery_in_the_painting_9.txt, 1726, 9
107c_mind_your_own_business_kristy_14.txt, 1746, 14
010c_logan_likes_mary_anne_11.txt, 1633, 11
m18c_stacey_and_the_mystery_at_the_empty_house_12.txt, 1618, 12
128c_claudia_and_the_little_liar_11.txt, 1441, 11
045c_kristy_and_the_baby_parade_12.txt, 1938, 12
015c_little_miss_stoneybrook_and_dawn_7.txt, 1600, 7
103c_happy_holidays_jessi_4.txt, 1449, 4
097c_claudia_and_the_worlds_cutest_baby_2.txt, 2705, 2
084c_dawn_and_the_school_spirit_war_14.txt, 1236, 14
010c_logan_likes_mary_anne_8.txt, 1431, 8
037c_dawn_and_the_older_boy_15.txt, 437, 15
063c_claudias_freind_friend_15.txt, 1025, 15
076c_staceys_lie_5.txt, 1861, 5
096c_abbys_lucky_thirteen_13.txt, 1062, 13
081c_kristy_and_mr_mom_10.txt, 1905, 10
069c_get_well_soon_mallory_3.txt, 1605, 3
m25c_kristy_and_the_middle_school_vandal_14.txt, 1268, 14
039c_poor_mallory_2.txt, 2696, 2
018c_staceys_mistake_12.txt, 1669, 12
109c_mary_anne_to_the_rescue_14.txt, 1803, 14
018c_staceys_mistake_6.txt, 1479, 6
087c_stacey_and_the_bad_girls_10.txt, 1556, 10
125c_mary_anne_in_the_middle_11.txt, 1215, 11
111c_staceys_secret_friend_8.txt, 964, 8
m15c_kristy_and_the_vampires_4.txt, 1864, 4
m02c_beware_dawn_3.txt, 2026, 3
127c_abbys_un_valentine_2.txt, 4087, 2
061c_jessi_and_the_awful_secret_8.txt, 1842, 8
121c_abby_in_wonderland_4.txt, 1627, 4
m01c_stacey_and_the_mystery_ring_5.txt, 1981, 5
065c_staceys_big_crush_2.txt, 2922, 2
m08c_jessi_and_the_jewel_thieves_14.txt, 1615, 14
053c_kristy_for_president_11.txt, 2272, 11
100c_kristys_worst_idea_7.txt, 2232, 7
m29c_stacey_and_the_fashion_victim_3.txt, 1711, 3
007c_claudia_and_mean_jeanine_13.txt, 2162, 13
m09c_kristy_and_the_haunted_mansion_8.txt, 1738, 8
119c_staceys_ex_boyfriend_7.txt, 1378, 7
032c_kristy_and_the_secret_of_susan_11.txt, 1733, 11
serr1c_logans_story_4.txt, 1972, 4
071c_claudia_and_the_perfect_boy_10.txt, 1729, 10
089c_kristy_and_the_dirty_diapers_11.txt, 1681, 11
025c_mary_anne_and_the_search_for_tigger_3.txt, 1837, 3
003c_the_truth_about_stacey_13.txt, 3167, 13
047c_mallory_on_strike_1.txt, 2762, 1
120c_mary_anne_and_the_playground_fight_9.txt, 886, 9
044c_dawn_and_the_big_sleepover_4.txt, 2340, 4
077c_dwn_and_whitney_friends_forever_12.txt, 1396, 12
002c_claudia_and_the_phantom_phone_calls_14.txt, 2612, 14
106c_claudia_queen_of_the_seventh_grade_7.txt, 1798, 7
118c_kristy_thomas_dog_trainer_8.txt, 1457, 8
074c_kristy_and_the_copycat_6.txt, 1800, 6
050c_dawns_big_date_4.txt, 2575, 4
112c_kristy_and_the_sister_war_10.txt, 1805, 10
m17c_dawn_and_the_halloween_mystery_7.txt, 1980, 7
033c_claudia_and_the_great_search_11.txt, 1683, 11
025c_mary_anne_and_the_search_for_tigger_13.txt, 1544, 13
023c_dawn_on_the_coast_2.txt, 1841, 2
087c_stacey_and_the_bad_girls_2.txt, 2218, 2
038c_kristys_mystery_admirer_14.txt, 1495, 14
029c_mallory_and_the_mystery_diary_2.txt, 1505, 2
124c_stacey_mcgill_matchmaker_7.txt, 1243, 7
117c_claudia_and_the_terrible_truth_13.txt, 1561, 13
102c_mary_anne_and_the_little_princess_1.txt, 2075, 1
058c_staceys_choice_5.txt, 1544, 5
083c_stacey_vs_the_bsc_12.txt, 1501, 12
062c_kristy_and_the_worst_kid_ever_2.txt, 2500, 2
072c_dawn_and_the_we_heart_kids_club_2.txt, 2249, 2
serr3c_shannons_story_15.txt, 1472, 15
073c_mary_anne_and_miss_priss_2.txt, 2592, 2
048c_jessis_wish_14.txt, 963, 14
014c_hello_mallory_10.txt, 1673, 10
m05c_mary_anne_and_the_secret_in_the_attic_13.txt, 1525, 13
033c_claudia_and_the_great_search_2.txt, 2885, 2
107c_mind_your_own_business_kristy_5.txt, 1129, 5
042c_jessi_and_the_dance_school_phantom_10.txt, 2231, 10
125c_mary_anne_in_the_middle_2.txt, 3098, 2
m27c_claudia_and_the_lighthouse_ghost_3.txt, 1634, 3
110c_abby_and_the_bad_sport_12.txt, 1100, 12
130c_staceys_movie_9.txt, 983, 9
086c_mary_anne_and_camp_bsc_4.txt, 3008, 4
107c_mind_your_own_business_kristy_1.txt, 1773, 1
m10c_stacey_and_the_mystery_money_12.txt, 1775, 12
033c_claudia_and_the_great_search_6.txt, 1343, 6
016c_jessis_secret_language_13.txt, 1667, 13
m27c_claudia_and_the_lighthouse_ghost_7.txt, 2010, 7
125c_mary_anne_in_the_middle_6.txt, 1079, 6
042c_jessi_and_the_dance_school_phantom_14.txt, 2186, 14
m19c_kristy_and_the_missing_fortune_4.txt, 1625, 4
062c_kristy_and_the_worst_kid_ever_6.txt, 1485, 6
058c_staceys_choice_1.txt, 1803, 1
102c_mary_anne_and_the_little_princess_5.txt, 951, 5
109c_mary_anne_to_the_rescue_9.txt, 1489, 9
096c_abbys_lucky_thirteen_4.txt, 1580, 4
014c_hello_mallory_14.txt, 1625, 14
048c_jessis_wish_10.txt, 1491, 10
serr3c_shannons_story_11.txt, 2076, 11
073c_mary_anne_and_miss_priss_6.txt, 1993, 6
072c_dawn_and_the_we_heart_kids_club_6.txt, 1356, 6
088c_farewell_dawn_12.txt, 2185, 12
067c_dawns_big_move_9.txt, 1564, 9
112c_kristy_and_the_sister_war_14.txt, 1613, 14
074c_kristy_and_the_copycat_2.txt, 3150, 2
106c_claudia_queen_of_the_seventh_grade_3.txt, 1632, 3
002c_claudia_and_the_phantom_phone_calls_10.txt, 1859, 10
124c_stacey_mcgill_matchmaker_3.txt, 1868, 3
064c_dawns_family_feud_8.txt, 1269, 8
029c_mallory_and_the_mystery_diary_6.txt, 1575, 6
038c_kristys_mystery_admirer_10.txt, 1498, 10
m35c_abby_and_the_notorius_neighbor_8.txt, 1812, 8
071c_claudia_and_the_perfect_boy_9.txt, 1622, 9
087c_stacey_and_the_bad_girls_6.txt, 1379, 6
023c_dawn_on_the_coast_6.txt, 1849, 6
m17c_dawn_and_the_halloween_mystery_3.txt, 1949, 3
033c_claudia_and_the_great_search_15.txt, 1780, 15
089c_kristy_and_the_dirty_diapers_15.txt, 1009, 15
126c_the_all_new_mallory_pike_8.txt, 2106, 8
071c_claudia_and_the_perfect_boy_14.txt, 1127, 14
m18c_stacey_and_the_mystery_at_the_empty_house_4.txt, 1864, 4
022c_jessi_ramsey_petsitter_8.txt, 1424, 8
047c_mallory_on_strike_5.txt, 1885, 5
099c_staceys_broken_heart_12.txt, 2051, 12
028c_welcome_back_stacey_8.txt, 1780, 8
025c_mary_anne_and_the_search_for_tigger_7.txt, 1338, 7
m29c_stacey_and_the_fashion_victim_7.txt, 1884, 7
100c_kristys_worst_idea_3.txt, 1933, 3
053c_kristy_for_president_15.txt, 948, 15
m08c_jessi_and_the_jewel_thieves_10.txt, 1782, 10
065c_staceys_big_crush_6.txt, 1589, 6
m01c_stacey_and_the_mystery_ring_1.txt, 2044, 1
032c_kristy_and_the_secret_of_susan_15.txt, 1638, 15
102c_mary_anne_and_the_little_princess_13.txt, 1140, 13
119c_staceys_ex_boyfriend_3.txt, 1374, 3
125c_mary_anne_in_the_middle_15.txt, 1474, 15
087c_stacey_and_the_bad_girls_14.txt, 1450, 14
113c_claudia_makes_up_her_mind_4.txt, 1632, 4
101c_claudia_kishi_middle_school_dropout_13.txt, 1934, 13
127c_abbys_un_valentine_6.txt, 1135, 6
m30c_kristy_and_the_mystery_train_8.txt, 1564, 8
m02c_beware_dawn_7.txt, 1825, 7
m25c_kristy_and_the_middle_school_vandal_10.txt, 1688, 10
039c_poor_mallory_6.txt, 1815, 6
081c_kristy_and_mr_mom_14.txt, 1254, 14
069c_get_well_soon_mallory_7.txt, 1555, 7
076c_staceys_lie_1.txt, 2234, 1
063c_claudias_freind_friend_11.txt, 2109, 11
037c_dawn_and_the_older_boy_11.txt, 1945, 11
084c_dawn_and_the_school_spirit_war_10.txt, 1975, 10
097c_claudia_and_the_worlds_cutest_baby_6.txt, 1869, 6
015c_little_miss_stoneybrook_and_dawn_3.txt, 1774, 3
018c_staceys_mistake_2.txt, 2020, 2
109c_mary_anne_to_the_rescue_10.txt, 1666, 10
016c_jessis_secret_language_8.txt, 1420, 8
050c_dawns_big_date_12.txt, 1074, 12
m15c_kristy_and_the_vampires_13.txt, 2024, 13
015c_little_miss_stoneybrook_and_dawn_12.txt, 1745, 12
057c_dawn_saves_the_planet_7.txt, 1987, 7
092c_mallorys_christmas_wish_8.txt, 1647, 8
044c_dawn_and_the_big_sleepover_14.txt, 1526, 14
serr2c_logan_bruno_boy_babysitter_8.txt, 1876, 8
128c_claudia_and_the_little_liar_15.txt, 751, 15
010c_logan_likes_mary_anne_15.txt, 1664, 15
107c_mind_your_own_business_kristy_10.txt, 1287, 10
114c_the_secret_life_of_mary_anne_spier_14.txt, 839, 14
m32c_claudia_and_the_mystery_in_the_painting_12.txt, 2162, 12
043c_staceys_emergency_9.txt, 1755, 9
079c_mary_anne_breaks_the_rules_11.txt, 1228, 11
052c_mary_anne_plus_too_many_babies_15.txt, 1611, 15
021c_mallory_and_the_trouble_with_twins_4.txt, 1360, 4
052c_mary_anne_plus_too_many_babies_14.txt, 1468, 14
079c_mary_anne_breaks_the_rules_10.txt, 1539, 10
122c_kristy_in_charge_1.txt, 1334, 1
043c_staceys_emergency_8.txt, 2290, 8
021c_mallory_and_the_trouble_with_twins_5.txt, 1310, 5
010c_logan_likes_mary_anne_14.txt, 1910, 14
128c_claudia_and_the_little_liar_14.txt, 850, 14
m32c_claudia_and_the_mystery_in_the_painting_13.txt, 1125, 13
114c_the_secret_life_of_mary_anne_spier_15.txt, 697, 15
107c_mind_your_own_business_kristy_11.txt, 1553, 11
serr2c_logan_bruno_boy_babysitter_9.txt, 1290, 9
044c_dawn_and_the_big_sleepover_15.txt, 772, 15
092c_mallorys_christmas_wish_9.txt, 1412, 9
015c_little_miss_stoneybrook_and_dawn_13.txt, 1922, 13
057c_dawn_saves_the_planet_6.txt, 1620, 6
m15c_kristy_and_the_vampires_12.txt, 1741, 12
050c_dawns_big_date_13.txt, 1835, 13
016c_jessis_secret_language_9.txt, 1987, 9
109c_mary_anne_to_the_rescue_11.txt, 1136, 11
018c_staceys_mistake_3.txt, 1805, 3
037c_dawn_and_the_older_boy_10.txt, 1353, 10
015c_little_miss_stoneybrook_and_dawn_2.txt, 1769, 2
097c_claudia_and_the_worlds_cutest_baby_7.txt, 1749, 7
084c_dawn_and_the_school_spirit_war_11.txt, 1646, 11
103c_happy_holidays_jessi_1.txt, 1767, 1
069c_get_well_soon_mallory_6.txt, 1510, 6
081c_kristy_and_mr_mom_15.txt, 924, 15
039c_poor_mallory_7.txt, 1388, 7
m25c_kristy_and_the_middle_school_vandal_11.txt, 1450, 11
063c_claudias_freind_friend_10.txt, 1511, 10
m30c_kristy_and_the_mystery_train_9.txt, 1715, 9
m02c_beware_dawn_6.txt, 1707, 6
101c_claudia_kishi_middle_school_dropout_12.txt, 1849, 12
121c_abby_in_wonderland_1.txt, 1901, 1
127c_abbys_un_valentine_7.txt, 1359, 7
125c_mary_anne_in_the_middle_14.txt, 1119, 14
113c_claudia_makes_up_her_mind_5.txt, 1005, 5
087c_stacey_and_the_bad_girls_15.txt, 1128, 15
m15c_kristy_and_the_vampires_1.txt, 2002, 1
119c_staceys_ex_boyfriend_2.txt, 2536, 2
032c_kristy_and_the_secret_of_susan_14.txt, 1745, 14
serr1c_logans_story_1.txt, 2649, 1
102c_mary_anne_and_the_little_princess_12.txt, 1616, 12
m08c_jessi_and_the_jewel_thieves_11.txt, 1920, 11
053c_kristy_for_president_14.txt, 1717, 14
100c_kristys_worst_idea_2.txt, 3371, 2
065c_staceys_big_crush_7.txt, 1487, 7
m29c_stacey_and_the_fashion_victim_6.txt, 1782, 6
099c_staceys_broken_heart_13.txt, 1059, 13
025c_mary_anne_and_the_search_for_tigger_6.txt, 1657, 6
028c_welcome_back_stacey_9.txt, 1940, 9
047c_mallory_on_strike_4.txt, 1829, 4
m18c_stacey_and_the_mystery_at_the_empty_house_5.txt, 1811, 5
071c_claudia_and_the_perfect_boy_15.txt, 2591, 15
022c_jessi_ramsey_petsitter_9.txt, 1548, 9
089c_kristy_and_the_dirty_diapers_14.txt, 1227, 14
126c_the_all_new_mallory_pike_9.txt, 1325, 9
023c_dawn_on_the_coast_7.txt, 1710, 7
087c_stacey_and_the_bad_girls_7.txt, 1460, 7
071c_claudia_and_the_perfect_boy_8.txt, 1884, 8
m35c_abby_and_the_notorius_neighbor_9.txt, 1405, 9
033c_claudia_and_the_great_search_14.txt, 1421, 14
m17c_dawn_and_the_halloween_mystery_2.txt, 2203, 2
064c_dawns_family_feud_9.txt, 1415, 9
124c_stacey_mcgill_matchmaker_2.txt, 3288, 2
038c_kristys_mystery_admirer_11.txt, 1886, 11
029c_mallory_and_the_mystery_diary_7.txt, 1579, 7
002c_claudia_and_the_phantom_phone_calls_11.txt, 2338, 11
106c_claudia_queen_of_the_seventh_grade_2.txt, 3059, 2
044c_dawn_and_the_big_sleepover_1.txt, 1978, 1
067c_dawns_big_move_8.txt, 1345, 8
050c_dawns_big_date_1.txt, 2488, 1
074c_kristy_and_the_copycat_3.txt, 2308, 3
112c_kristy_and_the_sister_war_15.txt, 1322, 15
072c_dawn_and_the_we_heart_kids_club_7.txt, 1435, 7
073c_mary_anne_and_miss_priss_7.txt, 2250, 7
serr3c_shannons_story_10.txt, 1463, 10
088c_farewell_dawn_13.txt, 1213, 13
048c_jessis_wish_11.txt, 1670, 11
014c_hello_mallory_15.txt, 1463, 15
102c_mary_anne_and_the_little_princess_4.txt, 2516, 4
096c_abbys_lucky_thirteen_5.txt, 2426, 5
109c_mary_anne_to_the_rescue_8.txt, 909, 8
062c_kristy_and_the_worst_kid_ever_7.txt, 2691, 7
042c_jessi_and_the_dance_school_phantom_15.txt, 2640, 15
125c_mary_anne_in_the_middle_7.txt, 1724, 7
m27c_claudia_and_the_lighthouse_ghost_6.txt, 1303, 6
m19c_kristy_and_the_missing_fortune_5.txt, 1938, 5
016c_jessis_secret_language_12.txt, 1766, 12
086c_mary_anne_and_camp_bsc_5.txt, 2007, 5
130c_staceys_movie_8.txt, 1624, 8
033c_claudia_and_the_great_search_7.txt, 1763, 7
m10c_stacey_and_the_mystery_money_13.txt, 2364, 13
016c_jessis_secret_language_10.txt, 1838, 10
053c_kristy_for_president_8.txt, 1705, 8
m10c_stacey_and_the_mystery_money_11.txt, 2138, 11
033c_claudia_and_the_great_search_5.txt, 1756, 5
026c_claudia_and_the_sad_goodbye_9.txt, 1616, 9
086c_mary_anne_and_camp_bsc_7.txt, 1772, 7
107c_mind_your_own_business_kristy_2.txt, 2954, 2
m19c_kristy_and_the_missing_fortune_7.txt, 1856, 7
m27c_claudia_and_the_lighthouse_ghost_4.txt, 1877, 4
125c_mary_anne_in_the_middle_5.txt, 1427, 5
110c_abby_and_the_bad_sport_15.txt, 926, 15
117c_claudia_and_the_terrible_truth_14.txt, 1677, 14
096c_abbys_lucky_thirteen_7.txt, 1251, 7
102c_mary_anne_and_the_little_princess_6.txt, 2707, 6
083c_stacey_vs_the_bsc_15.txt, 790, 15
058c_staceys_choice_2.txt, 3473, 2
062c_kristy_and_the_worst_kid_ever_5.txt, 1822, 5
088c_farewell_dawn_11.txt, 1476, 11
m20c_mary_anne_and_the_zoo_mystery_9.txt, 1871, 9
serr3c_shannons_story_12.txt, 1656, 12
073c_mary_anne_and_miss_priss_5.txt, 1466, 5
072c_dawn_and_the_we_heart_kids_club_5.txt, 1183, 5
m05c_mary_anne_and_the_secret_in_the_attic_14.txt, 2054, 14
048c_jessis_wish_13.txt, 1463, 13
044c_dawn_and_the_big_sleepover_3.txt, 1903, 3
077c_dwn_and_whitney_friends_forever_15.txt, 1197, 15
002c_claudia_and_the_phantom_phone_calls_13.txt, 1447, 13
074c_kristy_and_the_copycat_1.txt, 2705, 1
050c_dawns_big_date_3.txt, 2696, 3
025c_mary_anne_and_the_search_for_tigger_14.txt, 2061, 14
011c_kristy_and_the_snobs_9.txt, 1845, 9
087c_stacey_and_the_bad_girls_5.txt, 2000, 5
023c_dawn_on_the_coast_5.txt, 1414, 5
038c_kristys_mystery_admirer_13.txt, 1651, 13
029c_mallory_and_the_mystery_diary_5.txt, 1354, 5
081c_kristy_and_mr_mom_8.txt, 1942, 8
m18c_stacey_and_the_mystery_at_the_empty_house_7.txt, 1966, 7
m26c_dawn_schafer_undercover_babysitter_8.txt, 1882, 8
003c_the_truth_about_stacey_14.txt, 2824, 14
m22c_stacey_and_the_haunted_masquerade_9.txt, 1977, 9
025c_mary_anne_and_the_search_for_tigger_4.txt, 1740, 4
099c_staceys_broken_heart_11.txt, 1724, 11
047c_mallory_on_strike_6.txt, 1514, 6
065c_staceys_big_crush_5.txt, 1611, 5
m01c_stacey_and_the_mystery_ring_2.txt, 2076, 2
m08c_jessi_and_the_jewel_thieves_13.txt, 1470, 13
m29c_stacey_and_the_fashion_victim_4.txt, 1849, 4
007c_claudia_and_mean_jeanine_14.txt, 1213, 14
027c_jessi_and_the_superbrat_9.txt, 1479, 9
102c_mary_anne_and_the_little_princess_10.txt, 1088, 10
serr1c_logans_story_3.txt, 1230, 3
113c_claudia_makes_up_her_mind_7.txt, 1511, 7
m15c_kristy_and_the_vampires_3.txt, 2246, 3
m02c_beware_dawn_4.txt, 1842, 4
127c_abbys_un_valentine_5.txt, 2300, 5
101c_claudia_kishi_middle_school_dropout_10.txt, 1665, 10
121c_abby_in_wonderland_3.txt, 1186, 3
103c_happy_holidays_jessi_3.txt, 1747, 3
084c_dawn_and_the_school_spirit_war_13.txt, 1244, 13
097c_claudia_and_the_worlds_cutest_baby_5.txt, 1719, 5
045c_kristy_and_the_baby_parade_15.txt, 1515, 15
037c_dawn_and_the_older_boy_12.txt, 1643, 12
096c_abbys_lucky_thirteen_14.txt, 1078, 14
063c_claudias_freind_friend_12.txt, 1781, 12
076c_staceys_lie_2.txt, 2826, 2
018c_staceys_mistake_15.txt, 1399, 15
m25c_kristy_and_the_middle_school_vandal_13.txt, 1686, 13
039c_poor_mallory_5.txt, 1612, 5
069c_get_well_soon_mallory_4.txt, 1751, 4
050c_dawns_big_date_11.txt, 2003, 11
018c_staceys_mistake_1.txt, 1972, 1
068c_jessi_and_the_bad_babysitter_8.txt, 1992, 8
109c_mary_anne_to_the_rescue_13.txt, 1229, 13
115c_jessis_big_break_9.txt, 970, 9
057c_dawn_saves_the_planet_4.txt, 1791, 4
015c_little_miss_stoneybrook_and_dawn_11.txt, 1981, 11
m15c_kristy_and_the_vampires_10.txt, 1932, 10
021c_mallory_and_the_trouble_with_twins_7.txt, 1912, 7
122c_kristy_in_charge_3.txt, 1007, 3
079c_mary_anne_breaks_the_rules_12.txt, 945, 12
107c_mind_your_own_business_kristy_13.txt, 1496, 13
m32c_claudia_and_the_mystery_in_the_painting_11.txt, 1811, 11
040c_claudia_and_the_middle_school_mystery_9.txt, 1597, 9
m18c_stacey_and_the_mystery_at_the_empty_house_15.txt, 1812, 15
m32c_claudia_and_the_mystery_in_the_painting_10.txt, 1953, 10
040c_claudia_and_the_middle_school_mystery_8.txt, 1481, 8
107c_mind_your_own_business_kristy_12.txt, 1471, 12
m18c_stacey_and_the_mystery_at_the_empty_house_14.txt, 2277, 14
021c_mallory_and_the_trouble_with_twins_6.txt, 1740, 6
079c_mary_anne_breaks_the_rules_13.txt, 925, 13
122c_kristy_in_charge_2.txt, 2673, 2
115c_jessis_big_break_8.txt, 1753, 8
m15c_kristy_and_the_vampires_11.txt, 2077, 11
057c_dawn_saves_the_planet_5.txt, 1995, 5
015c_little_miss_stoneybrook_and_dawn_10.txt, 1502, 10
109c_mary_anne_to_the_rescue_12.txt, 1550, 12
068c_jessi_and_the_bad_babysitter_9.txt, 1384, 9
050c_dawns_big_date_10.txt, 2678, 10
063c_claudias_freind_friend_13.txt, 2123, 13
076c_staceys_lie_3.txt, 3911, 3
096c_abbys_lucky_thirteen_15.txt, 901, 15
069c_get_well_soon_mallory_5.txt, 1401, 5
039c_poor_mallory_4.txt, 1679, 4
m25c_kristy_and_the_middle_school_vandal_12.txt, 1636, 12
018c_staceys_mistake_14.txt, 1686, 14
045c_kristy_and_the_baby_parade_14.txt, 1636, 14
015c_little_miss_stoneybrook_and_dawn_1.txt, 2326, 1
097c_claudia_and_the_worlds_cutest_baby_4.txt, 1774, 4
084c_dawn_and_the_school_spirit_war_12.txt, 993, 12
103c_happy_holidays_jessi_2.txt, 3034, 2
037c_dawn_and_the_older_boy_13.txt, 1406, 13
127c_abbys_un_valentine_4.txt, 1913, 4
121c_abby_in_wonderland_2.txt, 3173, 2
101c_claudia_kishi_middle_school_dropout_11.txt, 2036, 11
m02c_beware_dawn_5.txt, 1575, 5
m15c_kristy_and_the_vampires_2.txt, 2481, 2
113c_claudia_makes_up_her_mind_6.txt, 1472, 6
102c_mary_anne_and_the_little_princess_11.txt, 1539, 11
serr1c_logans_story_2.txt, 2206, 2
119c_staceys_ex_boyfriend_1.txt, 1481, 1
027c_jessi_and_the_superbrat_8.txt, 1617, 8
007c_claudia_and_mean_jeanine_15.txt, 1368, 15
m29c_stacey_and_the_fashion_victim_5.txt, 1889, 5
m01c_stacey_and_the_mystery_ring_3.txt, 1841, 3
065c_staceys_big_crush_4.txt, 1931, 4
m08c_jessi_and_the_jewel_thieves_12.txt, 1683, 12
100c_kristys_worst_idea_1.txt, 1915, 1
047c_mallory_on_strike_7.txt, 1938, 7
025c_mary_anne_and_the_search_for_tigger_5.txt, 1402, 5
m22c_stacey_and_the_haunted_masquerade_8.txt, 1740, 8
099c_staceys_broken_heart_10.txt, 2726, 10
m26c_dawn_schafer_undercover_babysitter_9.txt, 1742, 9
081c_kristy_and_mr_mom_9.txt, 1526, 9
m18c_stacey_and_the_mystery_at_the_empty_house_6.txt, 1969, 6
029c_mallory_and_the_mystery_diary_4.txt, 1517, 4
038c_kristys_mystery_admirer_12.txt, 2019, 12
124c_stacey_mcgill_matchmaker_1.txt, 1679, 1
m17c_dawn_and_the_halloween_mystery_1.txt, 1882, 1
011c_kristy_and_the_snobs_8.txt, 1825, 8
025c_mary_anne_and_the_search_for_tigger_15.txt, 1589, 15
023c_dawn_on_the_coast_4.txt, 1742, 4
087c_stacey_and_the_bad_girls_4.txt, 2432, 4
050c_dawns_big_date_2.txt, 2677, 2
044c_dawn_and_the_big_sleepover_2.txt, 2017, 2
077c_dwn_and_whitney_friends_forever_14.txt, 949, 14
002c_claudia_and_the_phantom_phone_calls_12.txt, 1527, 12
106c_claudia_queen_of_the_seventh_grade_1.txt, 2007, 1
048c_jessis_wish_12.txt, 1363, 12
m20c_mary_anne_and_the_zoo_mystery_8.txt, 2878, 8
088c_farewell_dawn_10.txt, 1541, 10
072c_dawn_and_the_we_heart_kids_club_4.txt, 1194, 4
073c_mary_anne_and_miss_priss_4.txt, 1532, 4
serr3c_shannons_story_13.txt, 992, 13
058c_staceys_choice_3.txt, 1628, 3
083c_stacey_vs_the_bsc_14.txt, 1339, 14
062c_kristy_and_the_worst_kid_ever_4.txt, 2001, 4
096c_abbys_lucky_thirteen_6.txt, 966, 6
117c_claudia_and_the_terrible_truth_15.txt, 1230, 15
102c_mary_anne_and_the_little_princess_7.txt, 1244, 7
110c_abby_and_the_bad_sport_14.txt, 1026, 14
m19c_kristy_and_the_missing_fortune_6.txt, 1832, 6
125c_mary_anne_in_the_middle_4.txt, 1202, 4
m27c_claudia_and_the_lighthouse_ghost_5.txt, 1877, 5
033c_claudia_and_the_great_search_4.txt, 1795, 4
m10c_stacey_and_the_mystery_money_10.txt, 2118, 10
107c_mind_your_own_business_kristy_3.txt, 1030, 3
086c_mary_anne_and_camp_bsc_6.txt, 1463, 6
026c_claudia_and_the_sad_goodbye_8.txt, 1826, 8
053c_kristy_for_president_9.txt, 1561, 9
016c_jessis_secret_language_11.txt, 1696, 11
056c_keep_out_claudia_2.txt, 3183, 2
123c_claudias_big_party_10.txt, 1764, 10
098c_dawn_and_too_many_sitters_6.txt, 1626, 6
111c_staceys_secret_friend_11.txt, 1270, 11
012c_claudia_and_the_new_girl_8.txt, 1503, 8
035c_jessis_babysitter_6.txt, 1906, 6
060c_mary_annes_makeover_11.txt, 1046, 11
121c_abby_in_wonderland_10.txt, 2217, 10
099c_staceys_broken_heart_8.txt, 1711, 8
084c_dawn_and_the_school_spirit_war_5.txt, 1763, 5
070c_stacey_and_the_cheerleaders_14.txt, 1851, 14
052c_mary_anne_plus_too_many_babies_4.txt, 1696, 4
129c_kristy_at_bat_15.txt, 1816, 15
m31c_mary_anne_and_the_music_box_secret_14.txt, 1895, 14
085c_claudia_kishi_live_from_wsto_4.txt, 2278, 4
129c_kristy_at_bat_6.txt, 2120, 6
m34c_mary_anne_and_the_haunted_bookstore_1.txt, 2232, 1
054c_mallory_and_the_dream_horse_15.txt, 1377, 15
095c_kristy_plus_bart_equals_questionmark_12.txt, 1036, 12
079c_mary_anne_breaks_the_rules_3.txt, 1716, 3
m13c_mary_anne_and_the_library_mystery_8.txt, 1737, 8
m14c_stacey_and_the_mystery_at_the_mall_5.txt, 1989, 5
046c_mary_anne_misses_logan_5.txt, 1419, 5
031c_dawns_wicked_stepsister_8.txt, 1668, 8
m23c_abby_and_the_secret_society_3.txt, 1922, 3
m12c_dawn_and_the_surfer_ghost_8.txt, 1628, 8
055c_jessis_gold_medal_10.txt, 1488, 10
017c_mary_annes_bad_luck_mystery_4.txt, 1512, 4
101c_claudia_kishi_middle_school_dropout_5.txt, 1934, 5
039c_poor_mallory_14.txt, 1894, 14
080c_mallory_pike_no_1_fan_11.txt, 1130, 11
034c_mary_anne_and_too_many_boys_6.txt, 1907, 6
030c_mary_anne_and_the_great_romance_11.txt, 1754, 11
m16c_claudia_and_the_clue_in_the_photograph_5.txt, 1807, 5
m28c_abby_and_the_mystery_baby_7.txt, 1743, 7
037c_dawn_and_the_older_boy_7.txt, 1255, 7
m05c_mary_anne_and_the_secret_in_the_attic_2.txt, 2055, 2
043c_staceys_emergency_10.txt, 1318, 10
045c_kristy_and_the_baby_parade_2.txt, 2240, 2
078c_claudia_and_crazy_peaches_1.txt, 2660, 1
m08c_jessi_and_the_jewel_thieves_6.txt, 1801, 6
030c_mary_anne_and_the_great_romance_1.txt, 1848, 1
078c_claudia_and_crazy_peaches_15.txt, 1090, 15
032c_kristy_and_the_secret_of_susan_6.txt, 1485, 6
m19c_kristy_and_the_missing_fortune_12.txt, 1871, 12
013c_goodbye_stacey_goodbye_9.txt, 1984, 9
m29c_stacey_and_the_fashion_victim_11.txt, 1948, 11
059c_mallory_hates_boys_and_gym_10.txt, 1555, 10
004c_mary_anne_saves_the_day_13.txt, 1096, 13
m25c_kristy_and_the_middle_school_vandal_3.txt, 3375, 3
105c_stacey_the_math_whiz_14.txt, 1402, 14
006c_kristys_big_day_6.txt, 2193, 6
